ISO3 Code,Year,Gender,Gender Population,Gender % Population,Median Daily Gender Income €,% of Gender Population under Poverty Line
LSO,2017,Male,,,,0.00
LBR,2007,Male,,,,0.00
LBR,2014,Male,,,,0.00
LBR,2016,Male,,,,0.00
LTU,2004,Male,1573833,0.46603444790992,,0.00
LTU,2005,Male,1547041,0.46562192643105,12.708777911886,17.70
LTU,2006,Male,1519205,0.46460172014706,15.762811587896,16.17
LTU,2007,Male,1498129,0.46363134822551,18.838941581367,16.69
LTU,2008,Male,1480763,0.46299467254767,19.997649165275,16.85
LTU,2009,Male,1463661,0.46275710961802,16.648848680685,18.75
LTU,2010,Male,1429570,0.46155635816442,15.890489194124,18.95
LTU,2011,Male,1395941,0.46099342590615,17.042369067874,17.43
LTU,2012,Male,1376202,0.46061130474647,17.959144023092,17.66
LTU,2013,Male,1362342,0.46061061844171,18.241341172786,17.30
LTU,2014,Male,1350879,0.46067874944963,19.407202364242,18.18
LTU,2015,Male,1338721,0.4608477432014,20.971288388261,17.58
LTU,2016,Male,1320250,0.46030129912572,23.001716597523,18.49
LTU,2017,Male,1303200,0.46075499735946,23.878384553855,17.44
LTU,2018,Male,1293894,0.46185073806446,26.669139675898,17.09
LTU,2019,Male,1295569,0.46367418895821,29.330068350808,16.87
LUX,2000,Male,214945,0.4926545202952,56.787405934346,16.73
LUX,2003,Male,222650,0.49299353111756,59.785717474585,16.49
LUX,2004,Male,226256,0.49390715667311,61.50261438453,16.64
LUX,2005,Male,230099,0.49466860351668,63.014278028491,16.83
LUX,2006,Male,233857,0.49479199976124,61.64627042394,17.31
LUX,2007,Male,237676,0.49516681471775,63.479165945185,16.74
LUX,2008,Male,242009,0.4952614618881,61.356298994682,16.90
LUX,2009,Male,246959,0.49611955420466,63.247544330735,17.74
LUX,2010,Male,251833,0.49675939019969,61.989216418957,17.58
LUX,2011,Male,257855,0.49745819005939,61.325944027521,17.82
LUX,2012,Male,264859,0.4988444383475,59.179216717975,18.10
LUX,2013,Male,271571,0.49979982831787,61.346600199707,17.75
LUX,2014,Male,278439,0.50050392955902,61.825796749055,17.28
LUX,2015,Male,285300,0.50087573140447,56.923216515212,17.53
LUX,2016,Male,292086,0.50185423315268,62.504580496113,17.28
LUX,2017,Male,299488,0.50221359920226,60.792114468012,18.27
LUX,2018,Male,305568,0.50262041012948,63.68334836639,18.31
LUX,2019,Male,311791,0.50288812075049,63.826614848116,18.28
MDG,2001,Male,,,,0.00
MDG,2005,Male,,,,0.00
MDG,2010,Male,,,,0.00
MDG,2012,Male,,,,0.00
MWI,2004,Male,,,,0.00
MWI,2010,Male,,,,0.00
MWI,2016,Male,,,,0.00
MWI,2019,Male,,,,0.00
MYS,2003,Male,,,,18.20
MYS,2006,Male,,,,17.73
MYS,2008,Male,,,,18.25
MYS,2011,Male,,,,17.51
MYS,2013,Male,,,,16.30
MYS,2015,Male,,,,16.54
MLI,2001,Male,,,,0.00
MLI,2006,Male,,,,0.00
MLI,2009,Male,,,,0.00
MLI,2018,Male,,,,0.00
MLT,2006,Male,200991,0.49589752073462,28.908251496543,16.64
MLT,2007,Male,202069,0.49682211747071,30.91430953364,16.81
MLT,2008,Male,203503,0.4971017477785,31.536675672157,16.57
MLT,2009,Male,205379,0.49791689987978,30.546402679435,16.56
MLT,2010,Male,206442,0.49804239820108,31.275122180169,16.54
MLT,2011,Male,207041,0.49737462920704,32.429153165383,16.46
MLT,2012,Male,208929,0.49741824852831,33.184362760173,16.37
MLT,2013,Male,212104,0.49793732204521,34.975102230529,16.15
MLT,2014,Male,217097,0.49958316256194,36.882276047397,16.39
MLT,2015,Male,223176,0.50146125347119,36.691609083431,16.58
MLT,2016,Male,228879,0.50263867766393,39.231838372777,16.63
MLT,2017,Male,235539,0.50329026693635,39.877645045688,16.55
MLT,2018,Male,245115,0.5057777889893,40.740477336698,16.69
MLT,2019,Male,257195,0.51024497577797,42.577532746455,16.05
MRT,2000,Male,,,,0.00
MRT,2004,Male,,,,0.00
MRT,2008,Male,,,,0.00
MRT,2014,Male,,,,0.00
MEX,2000,Male,,,,18.65
MEX,2002,Male,,,,18.13
MEX,2004,Male,,,,17.36
MEX,2005,Male,,,,18.16
MEX,2006,Male,,,,17.58
MEX,2008,Male,,,,18.17
MEX,2010,Male,,,,16.97
MEX,2012,Male,,,,17.23
MEX,2014,Male,,,,16.37
MEX,2016,Male,,,,16.89
MEX,2018,Male,,,,16.64
MEX,2020,Male,,,,16.75
FSM,2000,Male,,,,28.57
MNE,2012,Male,306503,0.49388207148707,,21.62
MNE,2013,Male,306956,0.49412861797443,,18.15
MNE,2014,Male,307297,0.49419890880598,,19.12
MNE,2015,Male,307551,0.49432968064569,,18.57
MNE,2016,Male,307776,0.49457585605045,,17.52
MNE,2017,Male,307745,0.49447048219195,,17.37
MNE,2018,Male,307675,0.49447505378728,,18.17
MOZ,2002,Male,,,,0.00
MOZ,2008,Male,,,,0.00
MOZ,2014,Male,,,,0.00
MOZ,2019,Male,,,,0.00
MMR,2015,Male,,,,0.00
MMR,2017,Male,,,,0.00
NPL,2003,Male,,,,0.00
NPL,2010,Male,,,,0.00
NLD,2004,Male,8057666,0.49488855723743,,0.00
NLD,2005,Male,8073073,0.49467763260136,41.503143379514,9.95
NLD,2006,Male,8083287,0.49450858045782,43.580941441292,9.87
NLD,2007,Male,8100234,0.49446863649279,46.034341923114,9.78
NLD,2008,Male,8131947,0.49447581250538,46.321407672403,15.75
NLD,2009,Male,8178462,0.49475320771765,46.362865493887,10.00
NLD,2010,Male,8223473,0.49493100719403,45.926639761184,15.97
NLD,2011,Male,8261930,0.49493164512852,45.445905076446,9.91
NLD,2012,Male,8295056,0.49508061637451,44.796406232416,9.71
NLD,2013,Male,8319645,0.49508637733673,43.620391035766,10.00
NLD,2014,Male,8352074,0.49523096311437,43.682005564533,15.86
NLD,2015,Male,8392276,0.4954141023291,46.699935161294,9.96
NLD,2016,Male,8442513,0.49573446680393,48.703416268334,15.76
NLD,2017,Male,8499805,0.49615657447554,48.897664707326,9.87
NLD,2018,Male,8552124,0.49630401667322,49.641837934564,9.89
NLD,2019,Male,8612223,0.49652847273805,50.603936091143,15.73
NIC,2001,Male,,,,17.60
NIC,2005,Male,,,,16.97
NIC,2009,Male,,,,16.53
NIC,2014,Male,,,,17.25
NER,2005,Male,,,,0.00
NER,2007,Male,,,,0.00
NER,2011,Male,,,,0.00
NER,2014,Male,,,,0.00
NER,2018,Male,,,,0.00
MKD,2009,Male,1027832,0.50121764954831,,19.85
MKD,2010,Male,1029958,0.50119548579886,,19.92
MKD,2011,Male,1031508,0.50108784202862,,18.65
MKD,2012,Male,1032552,0.50098504996131,,18.21
MKD,2013,Male,1034008,0.50096542975929,,17.12
MKD,2014,Male,1035693,0.500947104928,,16.91
MKD,2015,Male,1037045,0.50093370681606,,16.89
MKD,2016,Male,1038208,0.50094724126843,,17.30
MKD,2017,Male,1039013,0.50084968814227,,17.22
MKD,2018,Male,1039741,0.5007866328788,,16.67
NOR,2000,Male,2223313,0.49506341078268,,7.53
NOR,2003,Male,2262353,0.4956023963524,,7.79
NOR,2004,Male,2276213,0.49570077883856,,7.83
NOR,2005,Male,2292463,0.49585106514619,,7.75
NOR,2006,Male,2312130,0.49609318008482,,8.31
NOR,2007,Male,2339709,0.49684285901664,,7.77
NOR,2008,Male,2375152,0.49812219149362,,8.31
NOR,2009,Male,2409761,0.49904714317981,,8.06
NOR,2010,Male,2442263,0.49951679624486,,7.99
NOR,2011,Male,,,,8.21
NOR,2012,Male,,,,8.19
NOR,2013,Male,,,,8.18
NOR,2014,Male,2581163,0.50244252558594,,8.30
NOR,2015,Male,,,,8.50
NOR,2016,Male,2633957,0.50318997849054,,8.71
NOR,2017,Male,2658526,0.50379807835853,,8.47
NOR,2018,Male,2676582,0.50388273778759,,8.39
NOR,2019,Male,2694992,0.5039350911713,,8.61
PAN,2000,Male,,,,23.78
PAN,2001,Male,,,,24.85
PAN,2002,Male,,,,24.12
PAN,2003,Male,,,,23.57
PAN,2004,Male,,,,23.83
PAN,2005,Male,,,,23.40
PAN,2006,Male,,,,23.55
PAN,2007,Male,,,,23.31
PAN,2008,Male,,,,22.48
PAN,2009,Male,,,,22.06
PAN,2010,Male,,,,21.65
PAN,2011,Male,,,,19.92
PAN,2012,Male,,,,21.98
PAN,2013,Male,,,,22.35
PAN,2014,Male,,,,22.07
PAN,2015,Male,,,,19.85
PAN,2016,Male,,,,22.06
PAN,2017,Male,,,,22.31
PAN,2018,Male,,,,21.76
PAN,2019,Male,,,,19.89
PRY,2001,Male,,,,22.91
PRY,2002,Male,,,,22.85
PRY,2003,Male,,,,19.15
PRY,2004,Male,,,,17.95
PRY,2005,Male,,,,18.01
PRY,2006,Male,,,,19.03
PRY,2007,Male,,,,18.51
PRY,2008,Male,,,,18.25
PRY,2009,Male,,,,19.49
PRY,2010,Male,,,,19.07
PRY,2011,Male,,,,19.48
PRY,2012,Male,,,,19.16
PRY,2013,Male,,,,18.16
PRY,2014,Male,,,,17.94
PRY,2015,Male,,,,18.39
PRY,2016,Male,,,,17.71
PRY,2017,Male,,,,17.15
PRY,2018,Male,,,,17.33
PRY,2019,Male,,,,17.49
PRY,2020,Male,,,,17.54
PER,2000,Male,,,,22.21
PER,2001,Male,,,,22.60
PER,2002,Male,,,,22.91
PER,2003,Male,,,,19.70
PER,2004,Male,,,,22.50
PER,2005,Male,,,,22.78
PER,2006,Male,,,,22.71
PER,2007,Male,,,,22.57
PER,2008,Male,,,,22.22
PER,2009,Male,,,,19.65
PER,2010,Male,,,,19.20
PER,2011,Male,,,,19.26
PER,2012,Male,,,,19.17
PER,2013,Male,,,,18.80
PER,2014,Male,,,,18.49
PER,2015,Male,,,,17.84
PER,2016,Male,,,,18.47
PER,2017,Male,,,,18.23
PER,2018,Male,,,,17.82
PER,2019,Male,,,,17.40
PER,2020,Male,,,,18.04
PHL,2000,Male,,,,16.71
PHL,2003,Male,,,,16.66
PHL,2006,Male,,,,16.94
PHL,2009,Male,,,,16.45
PHL,2012,Male,,,,16.65
PHL,2015,Male,,,,16.10
PHL,2018,Male,,,,9.88
POL,2004,Male,18482370,0.48405697023729,,0.00
POL,2005,Male,18466193,0.48384588553914,13.756567104006,19.07
POL,2006,Male,18446219,0.48362891213696,14.885705682415,18.39
POL,2007,Male,18424397,0.48331917351124,16.767533711923,17.70
POL,2008,Male,18416388,0.48304319478715,18.266764148031,17.61
POL,2009,Male,18422520,0.48287670119339,18.850844463776,17.64
POL,2010,Male,18421885,0.48424112867443,19.260465809362,17.74
POL,2011,Male,18429960,0.48419295752868,19.351809453434,17.82
POL,2012,Male,18426991,0.48411613850769,19.352760488141,18.08
POL,2013,Male,18415278,0.48410052036734,19.756557018346,17.89
POL,2014,Male,18401000,0.48408737199699,20.436102228001,17.88
POL,2015,Male,18387867,0.48406435428198,21.768130901023,17.91
POL,2016,Male,18378433,0.48402399028067,22.997221752826,16.59
POL,2017,Male,18378738,0.48397162254703,24.348362724302,16.64
POL,2018,Male,18379361,0.48398900620267,25.876575601263,16.49
PRT,2003,Male,5044202,0.48229169698539,,0.00
PRT,2004,Male,5052539,0.4819349664138,21.572247383818,17.17
PRT,2005,Male,5057891,0.48155120998541,21.338563206565,16.71
PRT,2006,Male,5063769,0.48124227310762,21.680238889034,17.14
PRT,2007,Male,5069384,0.48083101703019,22.802612920078,17.61
PRT,2008,Male,5072071,0.48039269846254,22.684578320622,17.36
PRT,2009,Male,5068748,0.47962058935073,23.967826826536,17.21
PRT,2010,Male,5063563,0.47891001627752,23.001700823969,17.22
PRT,2011,Male,5046296,0.47797941513826,21.882607708293,16.93
PRT,2012,Male,5017289,0.4771625013588,20.948352078824,17.30
PRT,2013,Male,4981409,0.47635733124166,21.128888012949,18.10
PRT,2014,Male,4945543,0.47548449977612,21.908519480413,17.57
PRT,2015,Male,4915718,0.47457835903112,22.906008924441,17.64
PRT,2016,Male,4893983,0.47397278686591,23.132514524655,17.06
PRT,2017,Male,4878064,0.47358469647579,23.680145548535,16.98
PRT,2018,Male,4864284,0.47300352044553,25.088884767019,16.75
PRT,2019,Male,4856920,0.47217542504503,27.163890248886,16.72
ROU,2006,Male,10321028,0.48698429732565,,0.00
ROU,2007,Male,10169459,0.48697354719857,8.0581246031219,23.41
ROU,2008,Male,10001671,0.48698667245605,9.205323950908,19.50
ROU,2009,Male,9916427,0.48687533298207,9.4586111739406,19.53
ROU,2010,Male,9857131,0.48684717075896,9.2034223254075,19.94
ROU,2011,Male,9807863,0.48680233074224,8.5613601562973,23.57
ROU,2012,Male,9758638,0.48652015058124,8.6640492467479,23.94
ROU,2013,Male,9743741,0.48758461132561,8.8034144813965,23.75
ROU,2014,Male,9727323,0.48858976530721,9.5069689361979,23.81
ROU,2015,Male,9680190,0.48851323260888,10.196462527828,24.02
ROU,2016,Male,9621254,0.48833235453303,11.566137089199,23.42
ROU,2017,Male,9575081,0.48880599313305,14.467759549589,24.02
ROU,2018,Male,9525756,0.48915331578637,15.840614142969,19.71
ROU,2019,Male,9479500,0.4893492262313,17.890647606228,23.25
RUS,2014,Male,66617635,0.46320254450205,,16.21
RUS,2015,Male,,,,16.22
RUS,2016,Male,,,,16.09
RUS,2017,Male,,,,15.70
RUS,2018,Male,,,,15.65
RWA,2000,Male,,,,0.00
RWA,2005,Male,,,,0.00
RWA,2010,Male,,,,0.00
RWA,2013,Male,,,,0.00
RWA,2016,Male,,,,0.00
LCA,2016,Male,,,,22.40
STP,2000,Male,,,,0.00
STP,2010,Male,,,,0.00
STP,2017,Male,,,,0.00
SEN,2001,Male,,,,0.00
SEN,2005,Male,,,,0.00
SEN,2011,Male,,,,0.00
SEN,2018,Male,,,,0.00
SRB,2012,Male,3505862,0.48698779724495,,17.80
SRB,2013,Male,3488548,0.48694639911829,,18.16
SRB,2014,Male,3471983,0.48691483790065,,19.05
SRB,2015,Male,3455141,0.48695637140091,,18.63
SRB,2016,Male,3437467,0.48700916232216,,18.04
SRB,2017,Male,3419571,0.48705888067961,,17.05
SRB,2018,Male,3401414,0.48712694124241,,16.41
SRB,2019,Male,3383783,0.48720935976578,,15.64
SYC,2013,Male,,,,14.85
SYC,2018,Male,,,,15.51
SLE,2003,Male,,,,0.00
SLE,2011,Male,,,,0.00
SLE,2018,Male,,,,0.00
SVK,2004,Male,2608327,0.48551595113438,,0.00
SVK,2005,Male,2609083,0.48560896460522,15.394501405303,15.68
SVK,2006,Male,2609916,0.48574166636888,17.159570493505,9.77
SVK,2007,Male,2611355,0.48586777290171,18.171247870946,9.70
SVK,2008,Male,2615228,0.48617129557981,18.553847554984,9.77
SVK,2009,Male,2620285,0.48646264000025,19.585678261331,15.75
SVK,2010,Male,2624041,0.48670620602143,19.984946872412,16.08
SVK,2011,Male,2628063,0.48682416105789,20.987229333194,16.16
SVK,2012,Male,2633338,0.48697172374259,19.620629904953,16.04
SVK,2013,Male,2637224,0.48716667812515,19.599667771122,16.53
SVK,2014,Male,2640375,0.48727563719673,19.78802937225,16.26
SVK,2015,Male,2643523,0.48739308242284,19.918643124971,16.13
SVK,2016,Male,2648298,0.48764451042819,20.529583795637,15.88
SVK,2017,Male,2653581,0.48785955182589,21.236609399268,15.69
SVK,2018,Male,2658295,0.4880498684578,22.564860520284,16.03
SVK,2019,Male,2662896,0.48823329427213,23.061149323924,15.38
SVN,2004,Male,977085,0.48927361950038,,0.00
SVN,2005,Male,978462,0.48911538403777,29.072468677402,9.31
SVN,2006,Male,983184,0.48990994120871,30.054878643672,9.34
SVN,2007,Male,990784,0.49094373841324,31.836098554662,9.28
SVN,2008,Male,991954,0.49074676075689,32.814248927171,9.00
SVN,2009,Male,1007554,0.49397941902082,32.728616388067,9.34
SVN,2010,Male,1014903,0.49541714216483,32.735005064167,9.64
SVN,2011,Male,1015876,0.49486315651874,32.650510640468,9.56
SVN,2012,Male,1017553,0.49464022308971,31.066369163995,9.86
SVN,2013,Male,1019621,0.49497309382409,30.859287167286,15.63
SVN,2014,Male,1021317,0.49530902413049,31.598383072392,9.90
SVN,2015,Male,1022554,0.49553632456466,31.92910378161,9.88
SVN,2016,Male,1023756,0.49575571604912,33.057489400301,9.66
SVN,2017,Male,1025369,0.49621350552666,33.756403948866,9.44
SVN,2018,Male,1030526,0.4969040292615,35.334251481214,9.08
SVN,2019,Male,1042388,0.49913595411234,36.630587462979,9.14
SLB,2005,Male,,,,0.00
SLB,2012,Male,,,,0.00
KOR,2006,Male,,,,14.89
KOR,2008,Male,,,,14.79
KOR,2010,Male,,,,14.67
KOR,2012,Male,,,,14.70
KOR,2014,Male,,,,9.89
KOR,2016,Male,,,,9.92
SSD,2009,Male,,,,0.00
SSD,2016,Male,,,,0.00
ESP,2000,Male,19874193,0.48989992187334,31.568521344765,17.54
ESP,2003,Male,20719175,0.49111950275795,,0.00
ESP,2004,Male,21108726,0.49179390323524,30.60580900471,17.93
ESP,2005,Male,21511116,0.49277347659287,32.408159067032,17.48
ESP,2006,Male,21910477,0.493509027761,32.175357031553,17.83
ESP,2007,Male,22337345,0.49389619205824,37.890338758317,17.94
ESP,2008,Male,22732549,0.494679392486,38.770622628772,18.37
ESP,2009,Male,22941730,0.49482901688355,38.19828871391,18.23
ESP,2010,Male,23026904,0.49438467443718,35.489362131388,18.67
ESP,2011,Male,23086781,0.49391205904176,34.543486271927,19.11
ESP,2012,Male,23076729,0.49337656351259,33.01243300293,19.20
ESP,2013,Male,22964636,0.49259146946288,32.005537729607,23.58
ESP,2014,Male,22862057,0.4918593722047,32.267964241303,19.97
ESP,2015,Male,22824220,0.49142647514568,32.985221563382,19.78
ESP,2016,Male,22829054,0.49111574891346,34.625944006812,19.61
ESP,2017,Male,22866602,0.49077085242219,35.364338285913,19.11
ESP,2018,Male,22950199,0.49041242199939,35.141569009507,18.86
ESP,2019,Male,23105567,0.49021517325542,37.346477597764,19.07
SDN,2009,Male,,,,0.00
SDN,2014,Male,,,,0.00
SWE,2000,Male,4385398,0.49429042233158,,0.00
SWE,2003,Male,4435743,0.49515848043819,,0.00
SWE,2004,Male,4455504,0.49541215307604,34.031672707452,9.43
SWE,2005,Male,4475321,0.49562942107057,34.986647244651,9.98
SWE,2006,Male,4502791,0.49587455535917,36.345231433233,9.68
SWE,2007,Male,4540813,0.49636732509574,38.468761622093,9.85
SWE,2008,Male,4582165,0.49700068398671,39.147338189922,15.26
SWE,2009,Male,4624682,0.4973571107479,40.069952970173,15.58
SWE,2010,Male,4667650,0.49771676200945,40.707528881596,15.50
SWE,2011,Male,4707002,0.4981370219753,41.219466658008,15.35
SWE,2012,Male,4745037,0.49846106473209,41.814166014141,15.34
SWE,2013,Male,4788091,0.49873988752281,42.49892495201,15.75
SWE,2014,Male,4839937,0.49916276683632,43.855857790749,15.59
SWE,2015,Male,4898147,0.499852524095,44.4738819202,15.74
SWE,2016,Male,4967039,0.50055400371353,45.350759624005,15.97
SWE,2017,Male,5044718,0.50157781476682,45.386860511434,15.81
SWE,2018,Male,5110270,0.50222731827954,45.816256481592,16.20
SWE,2019,Male,5166919,0.50267302106462,47.046035753089,15.90
CHE,2000,Male,3510385,0.48862242485251,,8.86
CHE,2002,Male,3558564,0.48849483292544,,9.00
CHE,2006,Male,3664648,0.48966876557153,,9.45
CHE,2007,Male,3700124,0.49001024006827,,9.52
CHE,2008,Male,3753606,0.49081674391262,,9.42
CHE,2009,Male,3807312,0.49165746542132,,9.11
CHE,2010,Male,3849804,0.49199350715905,,9.32
CHE,2011,Male,3898248,0.49267598239115,,9.27
CHE,2012,Male,3943060,0.49307601001777,,8.97
CHE,2013,Male,3993347,0.49365522834759,,9.10
CHE,2014,Male,4046312,0.49413677352204,,9.25
CHE,2015,Male,4096000,0.49454299312451,,9.35
CHE,2016,Male,4144343,0.49494519477669,,9.41
CHE,2017,Male,4189442,0.49568409238023,,9.30
CHE,2018,Male,4221406,0.49580027651627,,9.43
SYR,2000,Male,,,,8.59
SYR,2005,Male,,,,8.71
SYR,2007,Male,,,,8.76
SYR,2010,Male,,,,9.31
SYR,2013,Male,,,,9.00
SYR,2016,Male,,,,8.71
TZA,2000,Male,,,,0.00
TZA,2007,Male,,,,0.00
TZA,2011,Male,,,,0.00
TZA,2018,Male,,,,0.00
TLS,2001,Male,,,,0.00
TLS,2007,Male,,,,0.00
TLS,2014,Male,,,,0.00
TGO,2006,Male,,,,0.00
TGO,2011,Male,,,,0.00
TGO,2015,Male,,,,0.00
TGO,2018,Male,,,,0.00
TUV,2010,Male,,,,0.00
UGA,2002,Male,,,,0.00
UGA,2005,Male,,,,0.00
UGA,2009,Male,,,,0.00
UGA,2012,Male,,,,0.00
UGA,2016,Male,,,,0.00
UGA,2019,Male,,,,0.00
ARE,2013,Male,,,,17.83
GBR,2000,Male,,,,9.85
GBR,2001,Male,,,,9.86
GBR,2002,Male,,,,9.82
GBR,2003,Male,,,,9.77
GBR,2004,Male,,,,15.42
GBR,2005,Male,,,,15.19
GBR,2006,Male,,,,15.02
GBR,2007,Male,,,,14.89
GBR,2008,Male,,,,9.66
GBR,2009,Male,,,,9.85
GBR,2010,Male,,,,9.62
GBR,2011,Male,,,,9.67
GBR,2012,Male,,,,9.53
GBR,2013,Male,,,,9.96
GBR,2014,Male,,,,9.99
GBR,2015,Male,,,,9.54
GBR,2016,Male,,,,9.92
GBR,2017,Male,,,,15.58
USA,2000,Male,,,,16.84
USA,2001,Male,,,,17.01
USA,2002,Male,,,,17.24
USA,2003,Male,,,,17.22
USA,2004,Male,,,,17.01
USA,2005,Male,,,,17.11
USA,2006,Male,,,,17.17
USA,2007,Male,,,,17.27
USA,2008,Male,,,,17.30
USA,2009,Male,,,,16.98
USA,2010,Male,,,,17.08
USA,2011,Male,,,,17.15
USA,2012,Male,,,,17.29
USA,2013,Male,,,,17.27
USA,2014,Male,,,,16.82
USA,2015,Male,,,,16.90
USA,2016,Male,,,,17.14
USA,2017,Male,,,,17.40
USA,2018,Male,,,,17.34
USA,2019,Male,,,,17.33
URY,2000,Male,,,,17.91
URY,2001,Male,,,,18.01
URY,2002,Male,,,,18.33
URY,2003,Male,,,,17.59
URY,2004,Male,,,,18.44
URY,2005,Male,,,,18.41
URY,2006,Male,,,,17.89
URY,2007,Male,,,,18.01
URY,2008,Male,,,,17.64
URY,2009,Male,,,,18.11
URY,2010,Male,,,,17.71
URY,2011,Male,,,,17.40
URY,2012,Male,,,,17.07
URY,2013,Male,,,,17.26
URY,2014,Male,,,,17.10
URY,2015,Male,,,,17.34
URY,2016,Male,,,,16.98
URY,2017,Male,,,,16.75
URY,2018,Male,,,,16.75
URY,2019,Male,,,,16.94
URY,2020,Male,,,,17.26
VUT,2010,Male,,,,0.00
VUT,2019,Male,,,,0.00
VEN,2001,Male,,,,18.65
VEN,2002,Male,,,,19.65
VEN,2003,Male,,,,19.86
VEN,2004,Male,,,,19.58
VEN,2005,Male,,,,21.88
VEN,2006,Male,,,,18.22
YEM,2005,Male,,,,0.00
YEM,2014,Male,,,,0.00
ALB,2016,Female,1417391,0.49281713122028,,17.89
ALB,2017,Female,1421499,0.49470015028205,,17.45
ALB,2018,Female,1429745,0.49879909027692,,17.23
AGO,2000,Female,,,,0.00
AGO,2008,Female,,,,0.00
AGO,2018,Female,,,,0.00
ARG,2000,Female,,,,23.15
ARG,2001,Female,,,,23.92
ARG,2002,Female,,,,23.91
ARG,2003,Female,,,,22.77
ARG,2004,Female,,,,22.94
ARG,2005,Female,,,,22.47
ARG,2006,Female,,,,22.19
ARG,2007,Female,,,,22.37
ARG,2008,Female,,,,19.30
ARG,2009,Female,,,,19.55
ARG,2010,Female,,,,18.98
ARG,2011,Female,,,,18.60
ARG,2012,Female,,,,18.22
ARG,2013,Female,,,,18.30
ARG,2014,Female,,,,18.33
ARG,2016,Female,,,,18.55
ARG,2017,Female,,,,18.05
ARG,2018,Female,,,,18.32
ARG,2019,Female,,,,18.87
ARG,2020,Female,,,,18.89
AUS,2001,Female,,,,9.24
AUS,2003,Female,,,,9.23
AUS,2004,Female,,,,8.91
AUS,2008,Female,,,,9.22
AUS,2010,Female,,,,9.27
AUS,2014,Female,,,,9.09
AUS,2016,Female,,,,9.30
AUS,2018,Female,,,,9.63
AUT,2000,Female,4138700,0.51659071658669,40.998028944741,17.19
AUT,2003,Female,4181563,0.51488067130577,42.539742214405,16.98
AUT,2004,Female,4205097,0.51457604371493,44.960571518724,17.03
AUT,2005,Female,4230101,0.51412125722091,43.388221817767,16.81
AUT,2006,Female,4247321,0.51366621365015,43.544707384228,16.78
AUT,2007,Female,4259341,0.51345288123217,45.538648230637,17.50
AUT,2008,Female,4272434,0.51342147901255,46.659224514372,17.50
AUT,2009,Female,4282338,0.51326532216005,48.070448685552,17.57
AUT,2010,Female,4291476,0.51312562091076,48.849853085207,17.42
AUT,2011,Female,4304746,0.51298016373172,47.512794516108,17.67
AUT,2012,Female,4321187,0.51259692861223,46.582277638276,17.50
AUT,2013,Female,4342557,0.51210479113473,48.471748341641,17.38
AUT,2014,Female,4372178,0.51158397731208,48.494166015742,17.66
AUT,2015,Female,4414035,0.51072414602059,48.919183544344,17.93
AUT,2016,Female,4446339,0.50892853961584,50.787267683884,17.50
AUT,2017,Female,4472982,0.5084341318372,51.226708968411,17.53
AUT,2018,Female,4493026,0.50823093429387,50.312236479418,17.82
AUT,2019,Female,4512487,0.50816755138267,51.460101802547,17.32
BGD,2000,Female,,,,0.00
BGD,2005,Female,,,,0.00
BGD,2010,Female,,,,0.00
BGD,2016,Female,,,,0.00
BGD,2022,Female,,,,0.00
BEL,2000,Female,5239288,0.51108775832997,39.235697776716,16.23
BEL,2003,Female,5299321,0.51072215842572,38.419243207199,17.01
BEL,2004,Female,5321866,0.51068006961242,40.221521907034,16.84
BEL,2005,Female,5351259,0.5106837623202,40.441411310191,16.63
BEL,2006,Female,5386238,0.5106427489744,40.51346506005,16.71
BEL,2007,Female,5424140,0.51047367791534,41.196090135277,16.69
BEL,2008,Female,5464551,0.51023018382344,42.074614997676,16.51
BEL,2009,Female,5506571,0.51003331138613,42.598984173682,16.45
BEL,2010,Female,5556077,0.50993841735698,42.738797540234,16.83
BEL,2011,Female,5618070,0.5089632074067,41.899115632233,16.91
BEL,2012,Female,5651396,0.5088170349125,43.218437726391,16.63
BEL,2013,Female,5676019,0.50863092336183,43.291576701356,17.01
BEL,2014,Female,5701400,0.50864228447952,43.586898889352,16.87
BEL,2015,Female,5731977,0.50841565312014,44.582208672029,17.44
BEL,2016,Female,5752160,0.50762917579228,43.950469615327,17.39
BEL,2017,Female,5774349,0.50762804637567,44.078519434989,16.79
BEL,2018,Female,5798815,0.50746377468299,45.549543077391,16.51
BEL,2019,Female,5827665,0.50723961088101,46.733919350836,16.32
BEN,2003,Female,,,,0.00
BEN,2011,Female,,,,0.00
BEN,2015,Female,,,,0.00
BEN,2018,Female,,,,0.00
BTN,2003,Female,,,,0.00
BTN,2007,Female,,,,0.00
BTN,2012,Female,,,,0.00
BTN,2017,Female,,,,0.00
BTN,2022,Female,,,,0.00
BOL,2000,Female,,,,26.92
BOL,2001,Female,,,,24.41
BOL,2002,Female,,,,24.82
BOL,2004,Female,,,,19.33
BOL,2005,Female,,,,23.78
BOL,2006,Female,,,,23.59
BOL,2007,Female,,,,23.67
BOL,2008,Female,,,,19.97
BOL,2009,Female,,,,22.01
BOL,2011,Female,,,,19.58
BOL,2012,Female,,,,21.88
BOL,2013,Female,,,,21.76
BOL,2014,Female,,,,19.03
BOL,2015,Female,,,,18.93
BOL,2016,Female,,,,19.54
BOL,2017,Female,,,,19.33
BOL,2018,Female,,,,18.23
BOL,2019,Female,,,,16.84
BOL,2020,Female,,,,16.99
BRA,2001,Female,,,,23.72
BRA,2002,Female,,,,23.41
BRA,2003,Female,,,,23.43
